Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
373030,Bardarbunga,12876,Confirmed Eruption,,2,,,1739,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
352050,Cotopaxi,11542,Confirmed Eruption,,2,,,1738,,0,,0,,Observations: Reported,,,,,,,,-0.677,-78.436
357120,Villarrica,12110,Confirmed Eruption,,2,?,,1737,,12,,24,,Observations: Reported,,,,,,,,-39.42,-71.93
342090,Fuego,10695,Confirmed Eruption,,4,?,,1737,,8,,27,,Observations: Reported,,1737,,9,,24,,14.473,-90.88
268060,Gamalama,16610,Confirmed Eruption,,2,,,1737,,3,,10,,Observations: Reported,,1737,,3,,13,,0.8,127.33
344090,Momotombo,10990,Confirmed Eruption,,2,?,,1736,,0,,0,,Observations: Reported,,,,,,,,12.423,-86.539
233020,"Fournaise, Piton de la",14230,Confirmed Eruption,,2,,,1734,,12,,0,,Observations: Reported,,1734,,12,,0,,-21.244,55.708
343020,Santa Ana,19899,Confirmed Eruption,,2,?,,1734,,6,<,0,,Observations: Reported,,,,,,,,13.853,-89.63
233020,"Fournaise, Piton de la",14229,Confirmed Eruption,,2,,,1734,,1,,1,,Observations: Reported,,1734,,3,,6,,-21.244,55.708
233020,"Fournaise, Piton de la",14228,Confirmed Eruption,L'Enclos and NE rift zone,0,,?,1733,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
376010,Jan Mayen,12967,Confirmed Eruption,"Beerenberg (Eggoya, SW flank)",4,,,1732,,5,,17,,Observations: Reported,,1732,,5,,18,,71.082,-8.155
342090,Fuego,10694,Confirmed Eruption,,2,,,1732,,5,,0,,Observations: Reported,,,,,,,,14.473,-90.88
273070,Taal,16839,Confirmed Eruption,Pira-piraso (NE flank),2,,,1731,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
342090,Fuego,10693,Confirmed Eruption,,2,,,1730,,9,,0,,Observations: Reported,,,,,,,,14.473,-90.88
357120,Villarrica,12109,Confirmed Eruption,,2,?,,1730,,7,,8,,Observations: Reported,,,,,,,,-39.42,-71.93
373010,Grimsvotn,12805,Confirmed Eruption,,,,,1730,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
332020,Mauna Loa,10186,Confirmed Eruption,NE rift zone,0,,?,1730,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
263220,Sumbing,15805,Confirmed Eruption,,1,,?,1730,,0,,0,,Observations: Reported,,,,,,,,-7.384,110.07
263340,Raung,16108,Confirmed Eruption,,3,?,,1730,,0,,0,,Observations: Reported,,,,,,,,-8.119,114.056
373050,Kverkfjoll,12901,Confirmed Eruption,,1,,,1729,,8,,0,,Observations: Reported,,,,,,,,64.653,-16.647
373080,Krafla,12946,Confirmed Eruption,Leirhnjúkur crater row,2,,,1729,,6,,30,,Observations: Reported,,1729,,9,,25,5,65.715,-16.728
373050,Kverkfjoll,12900,Confirmed Eruption,,1,,,1729,,2,,15,45,Observations: Reported,,,,,,,,64.653,-16.647
273070,Taal,16838,Confirmed Eruption,Binintiang Munti,2,,,1729,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
373030,Bardarbunga,12875,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,1,,,1729,,0,,0,,,,,,,,,,64.633,-17.516
373080,Krafla,12945,Confirmed Eruption,Leirhnjúkur crater row,2,,,1728,,12,,18,,Observations: Reported,,,,,,,,65.715,-16.728
352090,Sangay,11647,Confirmed Eruption,,3,,,1728,,9,,30,30,Observations: Reported,<,1916,,0,,0,,-2.005,-78.341
373080,Krafla,12944,Confirmed Eruption,"Leirhnjúkur, Hrossadalur, Bjarnarflag",2,,,1728,,4,,18,,Observations: Reported,,,,,,,,65.715,-16.728
373080,Krafla,12943,Confirmed Eruption,North end of Leirhnjúkur,2,,,1727,,8,,21,,Observations: Reported,,,,,,,,65.715,-16.728
374010,Oraefajokull,12959,Confirmed Eruption,"Caldera, west flank (to 1100 m)",4,,,1727,,8,,3,,Observations: Reported,,1728,,5,,1,30,64,-16.65
345060,Irazu,11202,Confirmed Eruption,Diego de la Haya Crater,2,,,1726,,5,,0,,Observations: Reported,,,,,,,,9.979,-83.852
373030,Bardarbunga,12874,Confirmed Eruption,"Dyngjujökull, Dyngjuhal ?",1,?,,1726,,2,,1,30,Observations: Reported,,1726,,5,,1,30,64.633,-17.516
372070,Hekla,12744,Confirmed Eruption,"SW, south and east of Hekla",1,?,,1725,,4,,2,,Observations: Reported,,,,,,,,63.983,-19.666
373010,Grimsvotn,12804,Confirmed Eruption,,2,,,1725,,2,,0,,Observations: Reported,,,,,,,,64.416,-17.316
373080,Krafla,12941,Confirmed Eruption,Víti (1.5 km east of Leirhnjúkur),2,,,1724,,5,,17,,Observations: Reported,,1724,,5,,18,,65.715,-16.728
345060,Irazu,11201,Confirmed Eruption,Diego de la Haya Crater,3,,,1723,,2,,16,,Observations: Reported,,1724,,2,?,0,,9.979,-83.852
343020,Santa Ana,19898,Confirmed Eruption,SE flank (San Marcelino),2,,,1722,,3,,12,,Observations: Reported,,,,,,,,13.853,-89.63
265090,Banda Api,16404,Confirmed Eruption,,2,,,1722,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
233020,"Fournaise, Piton de la",14227,Confirmed Eruption,,2,,,1721,,6,,0,,Observations: Reported,,,,,,,,-21.244,55.708
372030,Katla,12673,Confirmed Eruption,,5,?,,1721,,5,,11,,Observations: Reported,,1721,,10,,15,45,63.633,-19.083
357120,Villarrica,21014,Confirmed Eruption,,2,?,,1721,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
382070,Don Joao de Castro Bank,19964,Confirmed Eruption,,3,,,1720,,12,?,8,,Observations: Reported,,1720,,12,,26,5,38.23,-26.63
382020,Pico,12989,Confirmed Eruption,SE flank (400 m),2,,,1720,,7,,10,,Observations: Reported,,1720,,12,?,0,,38.47,-28.4
305030,Wudalianchi,19635,Confirmed Eruption,Laoheishan and Huoshaoshan,3,,,1720,,1,,14,,Observations: Reported,,1721,,6,,0,,48.722,126.15
341090,Popocatepetl,10536,Confirmed Eruption,,1,,,1720,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
242030,Raoul Island,14695,Confirmed Eruption,"Denham Bay?, Tui Lake Crater",4,,,1720,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-29.27,-177.92
373030,Bardarbunga,12873,Confirmed Eruption,,2,,,1720,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
351012,"Bravo, Cerro",11265,Confirmed Eruption,,4,,,1720,150,0,,0,,Correlation: Tephrochronology,,,,,,,,5.091,-75.293
268010,Dukono,16574,Confirmed Eruption,East flank of Tolo,,,,1719,150,0,,0,,Observations: Reported,,,,,,,,1.693,127.894
358010,Osorno,12229,Confirmed Eruption,,2,,,1719,,0,,0,,Observations: Reported,,,,,,,,-41.105,-72.496
360150,Soufriere St. Vincent,12448,Confirmed Eruption,,3,?,,1718,,3,?,26,,Observations: Reported,,1718,,3,,29,,13.33,-61.18
382020,Pico,12988,Confirmed Eruption,"SE flank (200 m), NW flank (1200 m)",2,,,1718,,2,,1,,Observations: Reported,,1718,,12,,15,5,38.47,-28.4
342060,Atitlan,10638,Confirmed Eruption,Volcano Uncertain,,,,1717,,8,,29,,,,1721,,0,,0,,14.583,-91.186
342090,Fuego,10692,Confirmed Eruption,,4,?,,1717,,8,,27,,Observations: Reported,,1717,,12,,26,5,14.473,-90.88
373030,Bardarbunga,12872,Confirmed Eruption,,3,?,,1717,,8,,4,,Observations: Reported,,1717,,9,>,17,,64.633,-17.516
373010,Grimsvotn,12803,Confirmed Eruption,,2,,,1716,,10,,6,,Observations: Reported,,,,,,,,64.416,-17.316
373030,Bardarbunga,12871,Confirmed Eruption,,2,,,1716,,10,,5,4,Observations: Reported,,,,,,,,64.633,-17.516
273070,Taal,16837,Confirmed Eruption,Calauit (sublacustral SE flank),4,?,,1716,,9,,24,,Observations: Reported,,1716,,9,,27,,14.002,120.993
263280,Kelud,15935,Confirmed Eruption,,2,,,1716,,7,,20,,Observations: Reported,,,,,,,,-7.935,112.314
357120,Villarrica,12108,Confirmed Eruption,,1,,,1716,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
273070,Taal,16836,Confirmed Eruption,Binintiang Malaki,2,,,1715,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
264050,Sangeang Api,16236,Confirmed Eruption,,2,,,1715,,0,,0,,Observations: Reported,,,,,,,,-8.2,119.07
357120,Villarrica,21015,Confirmed Eruption,,2,?,,1715,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
382080,Sete Cidades,13019,Confirmed Eruption,West flank (Pico das Camarinhas),2,,,1713,,0,,0,,Observations: Reported,,,,,,,,37.865,-25.785
265090,Banda Api,16403,Confirmed Eruption,,2,,,1712,,5,,0,,Observations: Reported,,1712,,12,,0,,-4.523,129.881
267020,Karangetang,16495,Confirmed Eruption,,2,,,1712,,1,,16,,Observations: Reported,,,,,,,,2.781,125.407
373030,Bardarbunga,12870,Confirmed Eruption,,2,,,1712,,1,,15,45,Observations: Reported,,,,,,,,64.633,-17.516
267040,Awu,16555,Confirmed Eruption,,3,,,1711,,12,,10,,Observations: Reported,,1711,,12,,16,,3.689,125.447
341040,Colima,10421,Confirmed Eruption,,3,?,,1711,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
342090,Fuego,10689,Confirmed Eruption,,2,,,1710,,10,,14,,Observations: Reported,,,,,,,,14.473,-90.88
312200,Snowy Mountain,20247,Confirmed Eruption,NE Snowy Mountain,,,,1710,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,58.336,-154.682
358054,Mentolat,12281,Confirmed Eruption,,,,,1710,5,0,,0,,Observations: Reported,,,,,,,,-44.7,-73.08
273070,Taal,16835,Confirmed Eruption,Binintiang Munti,2,,,1709,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
233020,"Fournaise, Piton de la",14226,Confirmed Eruption,,2,,,1709,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
344010,Cosiguina,10870,Confirmed Eruption,,,,?,1709,,0,,0,,Observations: Reported,,,,,,,,12.98,-87.57
357120,Villarrica,21016,Confirmed Eruption,,2,?,,1709,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
233020,"Fournaise, Piton de la",14225,Confirmed Eruption,NE rift zone,0,,,1708,,4,,0,,Observations: Reported,,1708,,4,,0,,-21.244,55.708
357120,Villarrica,21017,Confirmed Eruption,,2,?,,1708,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
212040,Santorini,13886,Confirmed Eruption,Nea Kameni,3,,,1707,,5,,23,,Observations: Reported,,1711,,9,,14,,36.404,25.396
273070,Taal,16834,Confirmed Eruption,Binintiang Malaki,2,,,1707,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
373030,Bardarbunga,12869,Confirmed Eruption,,2,,,1707,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
373010,Grimsvotn,12802,Confirmed Eruption,,2,,,1706,,10,,15,45,Observations: Reported,,,,,,,,64.416,-17.316
342090,Fuego,10687,Confirmed Eruption,,2,,,1706,,10,,4,,Observations: Reported,,,,,,,,14.473,-90.88
373030,Bardarbunga,12868,Confirmed Eruption,,2,,,1706,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
342090,Fuego,10686,Confirmed Eruption,,2,,,1705,,1,,31,,Observations: Reported,,1705,,2,,2,,14.473,-90.88
357120,Villarrica,21018,Confirmed Eruption,,2,?,,1705,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
233020,"Fournaise, Piton de la",14224,Confirmed Eruption,,0,,<,1703,,0,,0,,Observations: Reported,,1705,,0,,0,,-21.244,55.708
342090,Fuego,10685,Confirmed Eruption,,2,,,1702,,8,,4,,Observations: Reported,,,,,,,,14.473,-90.88
373030,Bardarbunga,12867,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,2,,,1702,,0,,0,,,,,,,,,,64.633,-17.516
222051,Emuruangogolak,13981,Confirmed Eruption,South caldera rim,0,,,1700,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,1.5,36.33
241030,Taranaki,14318,Confirmed Eruption,,,,,1700,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.3,174.07
311390,Amak,20109,Confirmed Eruption,,,,,1700,,0,,0,,Observations: Reported,,1710,,0,,0,,55.424,-163.149
332010,Kilauea,10057,Confirmed Eruption,Upper east rift zone (Kokoolau),0,,,1700,25,0,,0,,Correlation: Magnetism,,,,,,,,19.421,-155.287
321020,Glacier Peak,20474,Confirmed Eruption,,2,,,1700,100,0,,0,,Correlation: Tephrochronology,,,,,,,,48.112,-121.113
386010,Tristan da Cunha,13146,Confirmed Eruption,South flank,,,,1700,50,0,,0,,Correlation: Tephrochronology,,,,,,,,-37.092,-12.28
352006,Cayambe,11416,Confirmed Eruption,,,,?,1700,,0,,0,,Correlation: Tephrochronology,,,,,,,,0.029,-77.986
342110,Pacaya,10752,Confirmed Eruption,,2,?,,1699,,6,,29,,Observations: Reported,,,,,,,,14.382,-90.601
342090,Fuego,10684,Confirmed Eruption,,2,,,1699,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
343100,San Miguel,10834,Confirmed Eruption,SE flank (400 m),2,,,1699,,0,,0,,Observations: Reported,,,,,,,,13.434,-88.269
263170,Ciremai,15724,Confirmed Eruption,,3,,,1698,,2,,3,,Observations: Reported,,,,,,,,-6.895,108.408
352050,Cotopaxi,11541,Confirmed Eruption,,3,?,,1698,,0,,0,,Observations: Reported,,,,,,,,-0.677,-78.436
341090,Popocatepetl,10535,Confirmed Eruption,,1,,,1697,,10,,20,,Observations: Reported,,,,,,,,19.023,-98.622
373030,Bardarbunga,12866,Confirmed Eruption,,2,,,1697,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
373010,Grimsvotn,12801,Confirmed Eruption,,,,,1697,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
358030,Huequi,22115,Confirmed Eruption,,2,,,1695,50,,,,,Correlation: Tephrochronology,,,,,,,,-42.377,-72.578
266130,Tangkoko-Duasudara,16473,Confirmed Eruption,,3,?,,1694,,0,,0,,Observations: Reported,,,,,,,,1.518,125.185
265070,Serua,16387,Confirmed Eruption,,3,^,,1694,,0,,0,,Observations: Reported,,,,,,,,-6.312,130.017
265070,Serua,16386,Confirmed Eruption,,4,?,,1693,,6,,4,,Observations: Reported,,1693,,7,,0,,-6.312,130.017
372070,Hekla,12743,Confirmed Eruption,,4,,,1693,,2,,13,,Observations: Reported,,1693,,9,?,14,,63.983,-19.666
265050,Teon,16377,Confirmed Eruption,,3,^,,1693,,0,,0,,Observations: Reported,,,,,,,,-6.976,129.144
342110,Pacaya,10751,Confirmed Eruption,,2,?,,1693,,0,,0,,Observations: Reported,,,,,,,,14.382,-90.601
352010,Reventador,11424,Confirmed Eruption,,3,^,,1691,,0,,0,,Observations: Reported,,,,,,,,-0.077,-77.656
360060,Soufriere Guadeloupe,12361,Confirmed Eruption,"Gouffre Dupuy, Gouffre Tarissan",1,,,1690,,4,>,5,,Observations: Reported,,,,,,,,16.044,-61.664
265090,Banda Api,16402,Confirmed Eruption,,3,^,,1690,,0,,0,,Observations: Reported,,1696,,5,,22,,-4.523,129.881
263130,Guntur,15689,Confirmed Eruption,,3,,,1690,,0,,0,,Observations: Reported,,,,,,,,-7.143,107.841
342110,Pacaya,10750,Confirmed Eruption,,2,?,,1690,,0,,0,,Observations: Reported,,,,,,,,14.382,-90.601
341040,Colima,10420,Confirmed Eruption,,3,?,,1690,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
320100,Tseax River Cone,20441,Confirmed Eruption,,,,,1690,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,55.12,-128.9
357120,Villarrica,12107,Confirmed Eruption,,1,,?,1688,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
265070,Serua,16384,Confirmed Eruption,,3,^,,1687,,6,,15,,Observations: Reported,,,,,,,,-6.312,130.017
268060,Gamalama,16609,Confirmed Eruption,,3,^,,1687,,5,,10,,Observations: Reported,,1687,,5,,11,,0.8,127.33
342110,Pacaya,10749,Confirmed Eruption,,2,,,1687,,3,,26,,Observations: Reported,,1687,,3,,27,,14.382,-90.601
341100,"Orizaba, Pico de",10580,Confirmed Eruption,,2,,,1687,,0,,0,,Observations: Reported,,,,,,,,19.03,-97.27
268060,Gamalama,16608,Confirmed Eruption,,2,,,1686,,9,?,0,,Observations: Reported,,1686,,10,>,13,,0.8,127.33
342090,Fuego,10269,Confirmed Eruption,,2,,,1686,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
342090,Fuego,10543,Confirmed Eruption,Volcano Uncertain: pumice off Guatemala coast,2,,,1685,,9,,0,,,,,,,,,,14.473,-90.88
344020,San Cristobal,10879,Confirmed Eruption,,2,,,1685,,8,,0,,Observations: Reported,,,,,,,,12.702,-87.004
344040,Telica,10902,Confirmed Eruption,,2,,,1685,,8,,0,,Observations: Reported,,,,,,,,12.606,-86.84
332020,Mauna Loa,10185,Confirmed Eruption,NE rift zone,0,,?,1685,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
373010,Grimsvotn,12800,Confirmed Eruption,,2,,,1684,,11,,5,4,Observations: Reported,,1685,,1,,0,,64.416,-17.316
344020,San Cristobal,10878,Confirmed Eruption,,2,,,1684,,7,,0,,Observations: Reported,,,,,,,,12.702,-87.004
262000,Krakatau,15473,Confirmed Eruption,,3,^,,1684,,2,,1,,Observations: Reported,,,,,,,,-6.102,105.423
265070,Serua,16383,Confirmed Eruption,,3,^,,1683,,0,,0,,Observations: Reported,,,,,,,,-6.312,130.017
265090,Banda Api,16401,Confirmed Eruption,,3,,,1683,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
266130,Tangkoko-Duasudara,16472,Confirmed Eruption,,3,^,,1683,,0,,0,,Observations: Reported,,,,,,,,1.518,125.185
390031,Penguin Island,13163,Confirmed Eruption,Deacon Peak,,,?,1683,,0,,0,,Chem/Bio: Lichenometry,,,,,,,,-62.1,-57.93
382080,Sete Cidades,13018,Confirmed Eruption,Submarine vent west of Sete Cidades,2,,,1682,,12,,13,,Observations: Reported,,,,,,,,37.865,-25.785
357120,Villarrica,21019,Confirmed Eruption,,2,?,,1682,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
373010,Grimsvotn,12799,Confirmed Eruption,Volcano Uncertain: Vatnajökull,,,,1681,,4,,10,,Observations: Reported,,,,,,,,64.416,-17.316
262000,Krakatau,15588,Confirmed Eruption,Perbuwatan,3,,,1680,,5,,0,,Observations: Reported,,1681,,11,>,19,,-6.102,105.423
266130,Tangkoko-Duasudara,16471,Confirmed Eruption,,5,?,,1680,,0,,0,,Observations: Reported,,,,,,,,1.518,125.185
332020,Mauna Loa,10184,Confirmed Eruption,NW flank,0,,?,1680,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
344020,San Cristobal,10877,Confirmed Eruption,,2,?,,1680,,0,,0,,Observations: Reported,,,,,,,,12.702,-87.004
263250,Merapi,15860,Confirmed Eruption,,3,^,,1678,,8,,19,,Observations: Reported,,,,,,,,-7.54,110.446
342110,Pacaya,10748,Confirmed Eruption,,2,,,1678,,8,?,0,,Observations: Reported,,,,,,,,14.382,-90.601
354010,"Misti, El",11766,Confirmed Eruption,,2,,,1677,,5,,2,,Observations: Reported,,,,,,,,-16.294,-71.409
354020,Ubinas,11782,Confirmed Eruption,,3,?,,1677,,0,,0,,Observations: Reported,,,,,,,,-16.355,-70.903
263250,Merapi,15859,Confirmed Eruption,,3,^,,1677,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
268060,Gamalama,16607,Confirmed Eruption,,2,,,1676,,12,,31,365,Observations: Reported,,,,,,,,0.8,127.33
267020,Karangetang,16494,Confirmed Eruption,,3,^,,1675,,0,,0,,Observations: Reported,,,,,,,,2.781,125.407
264180,Lewotobi,16279,Confirmed Eruption,Lewotobi Lakilaki,3,^,,1675,25,0,,0,,Observations: Reported,,,,,,,,-8.542,122.775
357120,Villarrica,21020,Confirmed Eruption,,2,?,,1675,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342110,Pacaya,10746,Confirmed Eruption,,2,,,1674,,7,,0,,Observations: Reported,,,,,,,,14.382,-90.601
268040,Gamkonora,16584,Confirmed Eruption,,5,?,,1673,,5,,20,,Observations: Reported,,,,,,,,1.38,127.53
263250,Merapi,15858,Confirmed Eruption,,3,,,1672,,8,,4,,Observations: Reported,,,,,,,,-7.54,110.446
382010,Fayal,12985,Confirmed Eruption,West flank,2,,,1672,,4,,24,,Observations: Reported,,1673,,2,,28,,38.576,-28.713
233020,"Fournaise, Piton de la",14223,Confirmed Eruption,,0,,,1672,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
357120,Villarrica,21021,Confirmed Eruption,,2,?,,1672,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342110,Pacaya,10745,Confirmed Eruption,,2,,,1671,,8,,0,,Observations: Reported,,,,,,,,14.382,-90.601
233020,"Fournaise, Piton de la",14222,Confirmed Eruption,,0,,,1671,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
264110,Iya,13706,Confirmed Eruption,,3,^,?,1671,,0,,0,,Observations: Reported,,,,,,,,-8.891,121.641
344100,Masaya,11012,Confirmed Eruption,Nindirí,3,,,1670,,0,,0,,Observations: Reported,,,,,,,,11.985,-86.165
351080,Galeras,11352,Confirmed Eruption,,3,,,1670,,0,,0,,Observations: Reported,,1736,,0,,0,,1.22,-77.37
233020,"Fournaise, Piton de la",14221,Confirmed Eruption,,0,,,1669,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
284170,Pagan,18504,Confirmed Eruption,North Pagan,,,,1669,,0,,0,,Observations: Reported,,,,,,,,18.13,145.8
357120,Villarrica,21022,Confirmed Eruption,,2,?,,1669,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342110,Pacaya,10744,Confirmed Eruption,,2,,,1668,,8,,0,,Observations: Reported,,1669,,6,,29,,14.382,-90.601
354020,Ubinas,11781,Confirmed Eruption,,3,,,1667,,0,,0,,Observations: Reported,,,,,,,,-16.355,-70.903
341090,Popocatepetl,10534,Confirmed Eruption,,2,?,,1666,,0,,0,,Observations: Reported,,1667,,0,,0,,19.023,-98.622
323080,Lassen Volcanic Center,20655,Confirmed Eruption,Cinder Cone,3,?,?,1666,,0,,0,,Sidereal: Dendrochronology,,,,,,,,40.492,-121.508
373010,Grimsvotn,12798,Confirmed Eruption,,,,,1665,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
341110,San Martin,10592,Confirmed Eruption,SE flank,3,,,1664,,1,?,15,,Observations: Reported,,,,,,,,18.57,-95.2
342110,Pacaya,10743,Confirmed Eruption,,3,,,1664,,0,,0,,Observations: Reported,,,,,,,,14.382,-90.601
263250,Merapi,15857,Confirmed Eruption,,3,^,,1663,,12,,31,365,Observations: Reported,,,,,,,,-7.54,110.446
341090,Popocatepetl,10533,Confirmed Eruption,,3,?,,1663,,10,,13,,Observations: Reported,,1665,,10,,19,,19.023,-98.622
265050,Teon,16376,Confirmed Eruption,,3,^,,1663,,1,,18,,Observations: Reported,,,,,,,,-6.976,129.144
342060,Atitlan,10637,Confirmed Eruption,,2,,,1663,,0,,0,,Observations: Reported,,,,,,,,14.583,-91.186
354020,Ubinas,11780,Confirmed Eruption,,3,?,,1662,,0,,0,,Observations: Reported,,,,,,,,-16.355,-70.903
372030,Katla,12672,Confirmed Eruption,,4,,,1660,,11,,3,,Observations: Reported,,1661,,0,,0,,63.633,-19.083
352020,Guagua Pichincha,11483,Confirmed Eruption,,4,,,1660,,10,,27,,Observations: Reported,,1660,,11,,28,,-0.171,-78.598
265050,Teon,16375,Confirmed Eruption,,4,?,,1660,,2,,0,,Observations: Reported,,,,,,,,-6.976,129.144
264230,Lewotolok,16329,Confirmed Eruption,,3,^,,1660,,0,,0,,Observations: Reported,,,,,,,,-8.274,123.508
245030,Nabukelevu,14853,Confirmed Eruption,Dome NW of summit,,,,1660,30,0,,0,,Isotopic: 14C (calibrated),,,,,,,,-19.12,177.98
357040,Planchon-Peteroa,11928,Confirmed Eruption,Peteroa,3,^,,1660,,0,,0,,Observations: Reported,,,,,,,,-35.223,-70.568
265050,Teon,16374,Confirmed Eruption,,3,^,,1659,,11,,11,,Observations: Reported,,,,,,,,-6.976,129.144
373010,Grimsvotn,12797,Confirmed Eruption,,2,,,1659,,11,,0,,Observations: Reported,,,,,,,,64.416,-17.316
268060,Gamalama,16605,Confirmed Eruption,,2,,,1659,,6,,0,,Observations: Reported,,,,,,,,0.8,127.33
343050,San Salvador,10826,Confirmed Eruption,NW flank (El Playón),3,,,1658,,11,,3,,Observations: Reported,,1671,,8,>,,,13.734,-89.294
263250,Merapi,15856,Confirmed Eruption,,3,^,,1658,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
357120,Villarrica,12106,Confirmed Eruption,,1,?,,1657,,3,,15,,Observations: Reported,,,,,,,,-39.42,-71.93
342110,Pacaya,10742,Confirmed Eruption,,2,,,1655,,7,,0,,Observations: Reported,,,,,,,,14.382,-90.601
373050,Kverkfjoll,12899,Confirmed Eruption,,0,,,1655,,4,,15,45,Observations: Reported,,,,,,,,64.653,-16.647
241030,Taranaki,14458,Confirmed Eruption,,4,,?,1655,,0,,0,,Sidereal: Dendrochronology,,,,,,,,-39.3,174.07
268060,Gamalama,16604,Confirmed Eruption,,3,^,,1653,,12,,31,365,Observations: Reported,,,,,,,,0.8,127.33
382081,Picos Fissural Volcanic System,13007,Confirmed Eruption,Eastern part (SW of Fogo 1 cone),2,,,1652,,10,,19,,Observations: Reported,,1652,,10,,26,,37.78,-25.67
274030,Babuyan Claro,16879,Confirmed Eruption,Smith volcano,3,^,,1652,,0,,0,,Observations: Reported,,,,,,,,19.524,121.95
342110,Pacaya,10741,Confirmed Eruption,,2,,,1651,,2,,18,,Observations: Reported,,1651,,4,,13,,14.382,-90.601
213020,Nemrut Dagi,13527,Confirmed Eruption,East flank (Lake Van),,,,1650,,10,,27,,Observations: Reported,,,,,,,,38.654,42.229
212040,Santorini,13885,Confirmed Eruption,Colombo Bank (6.5 km NE of Thera),4,?,,1650,,9,,27,,Observations: Reported,,1650,,12,,6,,36.404,25.396
332040,Hualalai,10252,Confirmed Eruption,NW rift zone (Luamakami),1,,,1650,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.692,-155.87
332020,Mauna Loa,10183,Confirmed Eruption,NE rift zone,0,,?,1650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
332010,Kilauea,20747,Confirmed Eruption,Kilauea summit (Observatory vent),0,,,1650,50,0,,0,,Correlation: Tephrochronology,,,,,,,,19.421,-155.287
313040,Spurr,20396,Confirmed Eruption,South flank (Crater Peak),,,,1650,50,0,,0,,Correlation: Tephrochronology,,,,,,,,61.299,-152.251
313020,Iliamna,20277,Confirmed Eruption,,,,?,1650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,60.032,-153.09
